areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm
toongabbie,"Toongabbie, NSW",2026-06-27T16:08:59.723Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:09:17.020Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:09:17.020Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:09:17.020Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:09:17.023Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:09:17.023Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:09:17.023Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:09:52.412Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:09:52.412Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:09:52.412Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:10:17.031Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:10:17.031Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:10:17.031Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:10:25.154Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:10:25.154Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:10:25.154Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:10:39.719Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:10:39.719Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:10:39.719Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:11:17.022Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:11:17.022Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:11:17.022Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:11:17.025Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:11:17.025Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:11:17.025Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:11:59.723Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:11:59.723Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:11:59.723Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:12:17.024Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:12:17.024Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:12:17.024Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:12:17.028Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:12:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:12:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:12:52.754Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:12:52.754Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:12:52.754Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:13:17.025Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:13:17.025Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:13:17.025Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:13:33.794Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:13:33.794Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:13:33.794Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:13:56.052Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:13:56.052Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:13:56.052Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:14:17.034Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:14:17.034Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:14:17.034Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:14:37.029Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:14:37.029Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:14:37.029Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:14:40.157Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:14:40.157Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:14:40.157Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:15:17.028Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:15:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:15:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:15:17.033Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:15:17.033Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:15:17.033Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:15:49.701Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:15:49.701Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:15:49.701Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:16:17.027Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:16:17.027Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:16:17.027Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:16:21.848Z,16,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:16:21.848Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:16:21.848Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:16:45.421Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:16:45.421Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:16:45.421Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:17:17.034Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:17:17.034Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:17:17.034Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:17:31.808Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:17:31.808Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:17:31.808Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:17:58.272Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:17:58.272Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:17:58.272Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:18:17.028Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:18:17.028Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:18:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:18:37.032Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:18:37.032Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:18:37.032Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:18:46.162Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:18:46.162Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:18:46.162Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:19:17.028Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:19:17.028Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:19:17.028Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:19:17.033Z,13,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:19:17.033Z,11,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:19:17.033Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:21:31.538Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:21:31.538Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:21:31.538Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:21:32.451Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:21:32.451Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:21:32.451Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:21:52.453Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:21:52.453Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:21:52.453Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:22:31.535Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:22:31.535Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:22:31.535Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:22:32.452Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:22:32.452Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:22:32.452Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:22:52.456Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:22:52.456Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:22:52.456Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:23:31.536Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:23:31.536Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:23:31.536Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:23:32.453Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:23:32.453Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:23:32.453Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:23:52.457Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:23:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:23:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:24:31.534Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:24:31.534Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:24:31.534Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:24:32.455Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:24:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:24:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:24:52.458Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:24:52.458Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:24:52.458Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:25:31.537Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:25:31.537Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:25:31.537Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:25:32.455Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:25:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:25:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:25:52.457Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:25:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:25:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:26:31.538Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:26:31.538Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:26:31.538Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:26:32.455Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:26:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:26:32.455Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:26:52.457Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:26:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:26:52.457Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:27:18.729Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
north-parramatta,"North Parramatta, NSW",2026-06-27T16:27:18.729Z,14,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0.2
toongabbie,"Toongabbie, NSW",2026-06-27T16:27:18.729Z,14,Low,0,rule_derived,0,0,0,0,0,0,,7.329999923706055,,,,,86,100,96,92,,,100,0.6
parramatta,"Parramatta, NSW",2026-06-27T16:27:18.731Z,15,Low,0,rule_derived,0,0,0,0,0,0,,1.0700000524520874,,,,,86,100,96,92,,,100,0
