areaId,areaName,observedAt,riskScore,ruleConcernLevel,targetElevatedConcern,labelSource,rainfallLatestMm,rainfall1hMm,rainfall3hMm,rainfall24hMm,rainfall72hMm,antecedentWetnessMm,antecedentRainfallIndex,riverLatestM,riverDelta1hM,riverDelta3hM,riverTrendCode,rateOfRiseMPerHour,dataFreshnessScore,sourceCoverage,decisionReliabilityScore,confidence,warningActive,warningStatus,areaRelevanceScore,nearestStationDistanceKm,areaJoinKey,targetRuleElevated,ruleLabelSource,targetEventElevated,eventLabelSource,eventLabelStrength,eventLabelNotes,eventLabelAvailable
parramatta,"Parramatta, NSW",2026-06-24 16:37:58.532000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:37:58.532000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:37:58.532000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:38:57.480000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:38:57.480000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:38:57.480000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:38:58.483000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:38:58.483000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:38:58.483000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:38:58.623000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:38:58.623000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:38:58.623000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:39:54.665000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:39:54.665000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:39:54.665000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:39:58.482000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:39:58.482000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:39:58.482000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:39:58.484000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:39:58.484000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:39:58.484000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:40:12.490000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:40:12.490000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:40:12.490000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:40:58.481000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:40:58.481000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:40:58.481000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:40:58.484000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:40:58.484000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:40:58.484000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:41:12.488000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:41:12.488000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:41:12.488000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:41:58.478000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:41:58.478000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:41:58.478000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:41:58.482000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:41:58.482000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:41:58.482000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:42:12.486000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:42:12.486000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:42:12.486000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:42:58.474000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:42:58.474000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:42:58.474000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:42:58.476000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:42:58.476000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:42:58.476000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:43:13.476000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:43:13.476000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:43:13.476000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:43:58.477000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:43:58.477000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:43:58.477000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:43:58.481000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:43:58.481000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:43:58.481000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:44:12.484000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:44:12.484000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:44:12.484000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:44:58.474000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:44:58.474000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:44:58.474000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:44:58.477000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:44:58.477000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:44:58.477000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:45:12.482000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:45:12.482000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:45:12.482000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:45:58.474000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:45:58.474000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
toongabbie,"Toongabbie, NSW",2026-06-24 16:45:58.474000+00:00,15,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,0.34,,,,,0,0,66,38,,,100,0.6,toongabbie,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
parramatta,"Parramatta, NSW",2026-06-24 16:45:58.477000+00:00,11,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.0,parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
north-parramatta,"North Parramatta, NSW",2026-06-24 16:45:58.477000+00:00,9,Low,0,rule_derived,0.0,0.0,0.0,0.0,0.0,0,,1.0,,,,,0,0,66,38,,,100,0.2,north-parramatta,0,rule_derived,0,manual_demo,weak,Placeholder non-event window for label-join plumbing only; not independent flood validation.,1
